	3.40000e+00	6.32337e+01	1.59288e+04	1.12439e-01	1.10927e+01	8.93177e+02	2.60244e+04
	3.50000e+00	6.70637e+01	1.59112e+04	1.15700e-01	1.10660e+01	9.45316e+02	2.83413e+04
	3.60000e+00	7.10046e+01	1.58935e+04	1.18955e-01	1.10379e+01	9.98772e+02	3.07847e+04
	3.70000e+00	7.50561e+01	1.58759e+04	1.22201e-01	1.10086e+01	1.05352e+03	3.33570e+04
	3.80000e+00	7.92181e+01	1.58583e+04	1.25439e-01	1.09780e+01	1.10955e+03	3.60601e+04
	3.90000e+00	8.34901e+01	1.58406e+04	1.28669e-01	1.09461e+01	1.16683e+03	3.88961e+04
	4.00000e+00	8.78719e+01	1.58230e+04	1.31890e-01	1.09129e+01	1.22533e+03	4.18669e+04
	4.10000e+00	9.23632e+01	1.58053e+04	1.35101e-01	1.08785e+01	1.28505e+03	4.49741e+04
	4.20000e+00	9.69635e+01	1.57877e+04	1.38303e-01	1.08429e+01	1.34595e+03	4.82192e+04
	4.30000e+00	1.01673e+02	1.57701e+04	1.41495e-01	1.08061e+01	1.40800e+03	5.16039e+04
	4.40000e+00	1.06490e+02	1.57524e+04	1.44677e-01	1.07682e+01	1.47119e+03	5.51293e+04
	4.50000e+00	1.11416e+02	1.57348e+04	1.47848e-01	1.07290e+01	1.53549e+03	5.87966e+04
	4.60000e+00	1.16449e+02	1.57172e+04	1.51008e-01	1.06888e+01	1.60088e+03	6.26069e+04
	4.70000e+00	1.21590e+02	1.56995e+04	1.54157e-01	1.06474e+01	1.66732e+03	6.65610e+04
	4.80000e+00	1.26837e+02	1.56819e+04	1.57294e-01	1.06049e+01	1.73479e+03	7.06597e+04
	4.90000e+00	1.32191e+02	1.56643e+04	1.60419e-01	1.05613e+01	1.80326e+03	7.49036e+04
	5.00000e+00	1.37652e+02	1.56466e+04	1.63532e-01	1.05168e+01	1.87271e+03	7.92931e+04
	5.10000e+00	1.43217e+02	1.56290e+04	1.66633e-01	1.04711e+01	1.94311e+03	8.38285e+04
	5.20000e+00	1.48888e+02	1.56113e+04	1.69721e-01	1.04245e+01	2.01443e+03	8.85101e+04
	5.30000e+00	1.54664e+02	1.55937e+04	1.72795e-01	1.03769e+01	2.08664e+03	9.33378e+04
	5.40000e+00	1.60543e+02	1.55761e+04	1.75857e-01	1.03284e+01	2.15972e+03	9.83116e+04
	5.50000e+00	1.66527e+02	1.55584e+04	1.78904e-01	1.02789e+01	2.23364e+03	1.03431e+05
	5.60000e+00	1.72614e+02	1.55408e+04	1.81938e-01	1.02285e+01	2.30836e+03	1.08696e+05
	5.70000e+00	1.78803e+02	1.55232e+04	1.84957e-01	1.01773e+01	2.38386e+03	1.14107e+05
	5.80000e+00	1.85095e+02	1.55055e+04	1.87963e-01	1.01252e+01	2.46011e+03	1.19661e+05
	5.90000e+00	1.91489e+02	1.54879e+04	1.90953e-01	1.00722e+01	2.53708e+03	1.25359e+05
	6.00000e+00	1.97984e+02	1.54703e+04	1.93929e-01	1.00185e+01	2.61474e+03	1.31200e+05
	6.10000e+00	2.04580e+02	1.54526e+04	1.96889e-01	9.96398e+00	2.69306e+03	1.37183e+05
	6.20000e+00	2.11275e+02	1.54350e+04	1.99834e-01	9.90872e+00	2.77202e+03	1.43306e+05
	6.30000e+00	2.18071e+02	1.54174e+04	2.02763e-01	9.85270e+00	2.85158e+03	1.49571e+05
	6.40000e+00	2.24965e+02	1.53997e+04	2.05677e-01	9.79598e+00	2.93171e+03	1.55974e+05
	6.50000e+00	2.31959e+02	1.53821e+04	2.08575e-01	9.73858e+00	3.01238e+03	1.62514e+05
	6.60000e+00	2.39050e+02	1.53644e+04	2.11456e-01	9.68055e+00	3.09358e+03	1.69189e+05
	6.70000e+00	2.46238e+02	1.53468e+04	2.14321e-01	9.62189e+00	3.17525e+03	1.75998e+05
	6.80000e+00	2.53523e+02	1.53292e+04	2.17170e-01	9.56264e+00	3.25739e+03	1.82938e+05
	6.90000e+00	2.60905e+02	1.53115e+04	2.20002e-01	9.50283e+00	3.33995e+03	1.90008e+05
	7.00000e+00	2.68382e+02	1.52939e+04	2.22817e-01	9.44248e+00	3.42292e+03	1.97206e+05
	7.10000e+00	2.75954e+02	1.52763e+04	2.25615e-01	9.38162e+00	3.50625e+03	2.04530e+05
	7.20000e+00	2.83621e+02	1.52586e+04	2.28395e-01	9.32028e+00	3.58993e+03	2.11977e+05
	7.30000e+00	2.91381e+02	1.52410e+04	2.31159e-01	9.25847e+00	3.67392e+03	2.19546e+05
	7.40000e+00	2.99234e+02	1.52234e+04	2.33905e-01	9.19623e+00	3.75820e+03	2.27234e+05
	7.50000e+00	3.07181e+02	1.52057e+04	2.36633e-01	9.13359e+00	3.84274e+03	2.35038e+05
	7.60000e+00	3.15219e+02	1.51881e+04	2.39344e-01	9.07057e+00	3.92751e+03	2.42957e+05
	7.70000e+00	3.23348e+02	1.51705e+04	2.42037e-01	9.00719e+00	4.01249e+03	2.50987e+05
	7.80000e+00	3.31568e+02	1.51528e+04	2.44712e-01	8.94348e+00	4.09765e+03	2.59126e+05
	7.90000e+00	3.39879e+02	1.51352e+04	2.47369e-01	8.87947e+00	4.18295e+03	2.67372e+05
	8.00000e+00	3.48278e+02	1.51175e+04	2.50007e-01	8.81518e+00	4.26839e+03	2.75721e+05
	8.10000e+00	3.56767e+02	1.50999e+04	2.52628e-01	8.75064e+00	4.35393e+03	2.84172e+05
	8.20000e+00	3.65343e+02	1.50823e+04	2.55231e-01	8.68586e+00	4.43954e+03	2.92721e+05
	8.30000e+00	3.74007e+02	1.50646e+04	2.57815e-01	8.62089e+00	4.52520e+03	3.01365e+05
	8.40000e+00	3.82758e+02	1.50470e+04	2.60380e-01	8.55573e+00	4.61089e+03	3.10101e+05
	8.50000e+00	3.91596e+02	1.50294e+04	2.62928e-01	8.49041e+00	4.69658e+03	3.18927e+05
	8.60000e+00	4.00518e+02	1.50117e+04	2.65457e-01	8.42496e+00	4.78225e+03	3.27840e+05
	8.70000e+00	4.09526e+02	1.49941e+04	2.67967e-01	8.35940e+00	4.86788e+03	3.36836e+05
	8.80000e+00	4.18618e+02	1.49765e+04	2.70459e-01	8.29375e+00	4.95344e+03	3.45913e+05
	8.90000e+00	4.27793e+02	1.49588e+04	2.72932e-01	8.22803e+00	5.03891e+03	3.55067e+05
	9.00000e+00	4.37052e+02	1.49412e+04	2.75386e-01	8.16227e+00	5.12426e+03	3.64297e+05
	9.10000e+00	4.46392e+02	1.49235e+04	2.77822e-01	8.09649e+00	5.20949e+03	3.73597e+05
	9.20000e+00	4.55815e+02	1.49059e+04	2.80240e-01	8.03071e+00	5.29456e+03	3.82966e+05
	9.30000e+00	4.65318e+02	1.48883e+04	2.82639e-01	7.96495e+00	5.37946e+03	3.92401e+05
	9.40000e+00	4.74902e+02	1.48706e+04	2.85019e-01	7.89922e+00	5.46417e+03	4.01898e+05
	9.50000e+00	4.84565e+02	1.48530e+04	2.87380e-01	7.83356e+00	5.54866e+03	4.11455e+05
	9.60000e+00	4.94307e+02	1.48354e+04	2.89723e-01	7.76798e+00	5.63292e+03	4.21068e+05
	9.70000e+00	5.04128e+02	1.48177e+04	2.92048e-01	7.70250e+00	5.71693e+03	4.30734e+05
	9.80000e+00	5.14026e+02	1.48001e+04	2.94354e-01	7.63714e+00	5.80068e+03	4.40450e+05
	9.90000e+00	5.24001e+02	1.47825e+04	2.96641e-01	7.57191e+00	5.88413e+03	4.50214e+05
	1.00000e+01	5.34053e+02	1.47648e+04	2.98910e-01	7.50684e+00	5.96729e+03	4.60022e+05
	1.01000e+01	5.44180e+02	1.47472e+04	3.01160e-01	7.44082e+00	6.05012e+03	4.69955e+05
	1.02000e+01	5.54383e+02	1.47296e+04	3.03392e-01	7.37394e+00	6.13261e+03	4.80008e+05
	1.03000e+01	5.64660e+02	1.47119e+04	3.05605e-01	7.30724e+00	6.21472e+03	4.90098e+05
	1.04000e+01	5.75010e+02	1.46943e+04	3.07799e-01	7.24075e+00	6.29643e+03	5.00223e+05
	1.05000e+01	5.85434e+02	1.46766e+04	3.09974e-01	7.17448e+00	6.37774e+03	5.10379e+05
	1.06000e+01	5.95930e+02	1.46590e+04	3.12130e-01	7.10845e+00	6.45863e+03	5.20564e+05
	1.07000e+01	6.06498e+02	1.46414e+04	3.14268e-01	7.04268e+00	6.53908e+03	5.30775e+05
	1.08000e+01	6.17137e+02	1.46237e+04	3.16386e-01	6.97719e+00	6.61909e+03	5.41008e+05
	1.09000e+01	6.27846e+02	1.46061e+04	3.18487e-01	6.91198e+00	6.69863e+03	5.51260e+05
	1.10000e+01	6.38625e+02	1.45885e+04	3.20568e-01	6.84708e+00	6.77769e+03	5.61530e+05
	1.11000e+01	6.49473e+02	1.45708e+04	3.22632e-01	6.78250e+00	6.85627e+03	5.71813e+05
	1.12000e+01	6.60390e+02	1.45532e+04	3.24677e-01	6.71825e+00	6.93435e+03	5.82107e+05
	1.13000e+01	6.71374e+02	1.45356e+04	3.26704e-01	6.65435e+00	7.01192e+03	5.92410e+05
	1.14000e+01	6.82426e+02	1.45179e+04	3.28713e-01	6.59081e+00	7.08898e+03	6.02719e+05
	1.15000e+01	6.93544e+02	1.45003e+04	3.30703e-01	6.52765e+00	7.16550e+03	6.13030e+05
	1.16000e+01	7.04728e+02	1.44826e+04	3.32676e-01	6.46487e+00	7.24148e+03	6.23342e+05
	1.17000e+01	7.15978e+02	1.44650e+04	3.34631e-01	6.40249e+00	7.31692e+03	6.33652e+05
	1.18000e+01	7.27292e+02	1.44474e+04	3.36568e-01	6.34052e+00	7.39180e+03	6.43958e+05
	1.19000e+01	7.38670e+02	1.44297e+04	3.38488e-01	6.27897e+00	7.46612e+03	6.54256e+05
	1.20000e+01	7.50112e+02	1.44121e+04	3.40390e-01	6.21785e+00	7.53986e+03	6.64545e+05
	1.21000e+01	7.61616e+02	1.43945e+04	3.42275e-01	6.15717e+00	7.61303e+03	6.74822e+05
	1.22000e+01	7.73182e+02	1.43768e+04	3.44143e-01	6.09695e+00	7.68561e+03	6.85085e+05
	1.23000e+01	7.84810e+02	1.43592e+04	3.45994e-01	6.03718e+00	7.75760e+03	6.95332e+05
	1.24000e+01	7.96499e+02	1.43416e+04	3.47827e-01	5.97788e+00	7.82899e+03	7.05560e+05
	1.25000e+01	8.08249e+02	1.43239e+04	3.49644e-01	5.91907e+00	7.89978e+03	7.15768e+05
	1.26000e+01	8.20058e+02	1.43063e+04	3.51444e-01	5.86073e+00	7.96996e+03	7.25953e+05
	1.27000e+01	8.31926e+02	1.42887e+04	3.53228e-01	5.80289e+00	8.03953e+03	7.36114e+05
	1.28000e+01	8.43853e+02	1.42710e+04	3.54995e-01	5.74555e+00	8.10848e+03	7.46249e+05
	1.29000e+01	8.55838e+02	1.42534e+04	3.56746e-01	5.68872e+00	8.17681e+03	7.56355e+05
	1.30000e+01	8.67881e+02	1.42357e+04	3.58481e-01	5.63240e+00	8.24453e+03	7.66431e+05
	1.31000e+01	8.79980e+02	1.42181e+04	3.60200e-01	5.57661e+00	8.31161e+03	7.76476e+05
	1.32000e+01	8.92136e+02	1.42005e+04	3.61903e-01	5.52133e+00	8.37807e+03	7.86487e+05
	1.33000e+01	9.04347e+02	1.41828e+04	3.63591e-01	5.46659e+00	8.44389e+03	7.96463e+05
	1.34000e+01	9.16614e+02	1.41652e+04	3.65262e-01	5.41238e+00	8.50909e+03	8.06402e+05
	1.35000e+01	9.28935e+02	1.41476e+04	3.66919e-01	5.35871e+00	8.57364e+03	8.16303e+05
	1.36000e+01	9.41310e+02	1.41299e+04	3.68560e-01	5.30559e+00	8.63757e+03	8.26164e+05
	1.37000e+01	9.53739e+02	1.41123e+04	3.70187e-01	5.25301e+00	8.70085e+03	8.35985e+05
	1.38000e+01	9.66221e+02	1.40947e+04	3.71798e-01	5.20099e+00	8.76350e+03	8.45763e+05
	1.39000e+01	9.78756e+02	1.40770e+04	3.73395e-01	5.14952e+00	8.82552e+03	8.55498e+05
	1.40000e+01	9.91343e+02	1.40594e+04	3.74977e-01	5.09861e+00	8.88689e+03	8.65188e+05
	1.41000e+01	1.00398e+03	1.40417e+04	3.76545e-01	5.04825e+00	8.94763e+03	8.74832e+05
	1.42000e+01	1.01667e+03	1.40241e+04	3.78098e-01	4.99846e+00	9.00774e+03	8.84429e+05
	1.43000e+01	1.02941e+03	1.40065e+04	3.79637e-01	4.94923e+00	9.06720e+03	8.93978e+05
	1.44000e+01	1.04220e+03	1.39888e+04	3.81163e-01	4.90057e+00	9.12604e+03	9.03478e+05
	1.45000e+01	1.05504e+03	1.39712e+04	3.82674e-01	4.85247e+00	9.18424e+03	9.12928e+05
	1.46000e+01	1.06793e+03	1.39536e+04	3.84172e-01	4.80495e+00	9.24181e+03	9.22327e+05
	1.47000e+01	1.08086e+03	1.39359e+04	3.85657e-01	4.75799e+00	9.29875e+03	9.31674e+05
	1.48000e+01	1.09385e+03	1.39183e+04	3.87128e-01	4.71160e+00	9.35506e+03	9.40969e+05
	1.49000e+01	1.10688e+03	1.39007e+04	3.88586e-01	4.66578e+00	9.41075e+03	9.50211e+05
	1.50000e+01	1.11996e+03	1.38830e+04	3.90032e-01	4.62052e+00	9.46582e+03	9.59399e+05
	1.51000e+01	1.13308e+03	1.38654e+04	3.91464e-01	4.57584e+00	9.52026e+03	9.68532e+05
	1.52000e+01	1.14626e+03	1.38478e+04	3.92884e-01	4.53173e+00	9.57409e+03	9.77610e+05
	1.53000e+01	1.15947e+03	1.38301e+04	3.94291e-01	4.48818e+00	9.62730e+03	9.86633e+05
	1.54000e+01	1.17274e+03	1.38125e+04	3.95686e-01	4.44520e+00	9.67991e+03	9.95599e+05
	1.55000e+01	1.18605e+03	1.37948e+04	3.97069e-01	4.40279e+00	9.73190e+03	1.00451e+06
	1.56000e+01	1.19940e+03	1.37772e+04	3.98440e-01	4.36094e+00	9.78329e+03	1.01336e+06
	1.57000e+01	1.21280e+03	1.37596e+04	3.99799e-01	4.31965e+00	9.83409e+03	1.02216e+06
	1.58000e+01	1.22624e+03	1.37419e+04	4.01147e-01	4.27945e+00	9.88428e+03	1.03085e+06
	1.59000e+01	1.23972e+03	1.37243e+04	4.02483e-01	4.23990e+00	9.93389e+03	1.03947e+06
	1.60000e+01	1.25325e+03	1.37067e+04	4.03808e-01	4.20089e+00	9.98292e+03	1.04804e+06
	1.61000e+01	1.26681e+03	1.36890e+04	4.05122e-01	4.16244e+00	1.00314e+04	1.05654e+06
	1.62000e+01	1.28042e+03	1.36714e+04	4.06425e-01	4.12452e+00	1.00793e+04	1.06499e+06
	1.63000e+01	1.29408e+03	1.36538e+04	4.07717e-01	4.08715e+00	1.01266e+04	1.07339e+06
	1.64000e+01	1.30777e+03	1.36361e+04	4.08999e-01	4.05032e+00	1.01733e+04	1.08172e+06
	1.65000e+01	1.32150e+03	1.36185e+04	4.10271e-01	4.01403e+00	1.02195e+04	1.09000e+06
	1.66000e+01	1.33528e+03	1.36008e+04	4.11533e-01	3.97827e+00	1.02652e+04	1.09822e+06
	1.67000e+01	1.34909e+03	1.35832e+04	4.12784e-01	3.94304e+00	1.03103e+04	1.10638e+06
	1.68000e+01	1.36295e+03	1.35656e+04	4.14025e-01	3.90833e+00	1.03549e+04	1.11449e+06
	1.69000e+01	1.37684e+03	1.35479e+04	4.15257e-01	3.87415e+00	1.03989e+04	1.12253e+06
	1.70000e+01	1.39078e+03	1.35303e+04	4.16479e-01	3.84049e+00	1.04424e+04	1.13052e+06
	1.71000e+01	1.40475e+03	1.35127e+04	4.17692e-01	3.80735e+00	1.04853e+04	1.13845e+06
	1.72000e+01	1.41876e+03	1.34950e+04	4.18896e-01	3.77472e+00	1.05277e+04	1.14632e+06
	1.73000e+01	1.43281e+03	1.34774e+04	4.20090e-01	3.74260e+00	1.05697e+04	1.15414e+06
	1.74000e+01	1.44689e+03	1.34598e+04	4.21275e-01	3.71099e+00	1.06111e+04	1.16190e+06
	1.75000e+01	1.46102e+03	1.34421e+04	4.22452e-01	3.67988e+00	1.06520e+04	1.16960e+06
	1.76000e+01	1.47518e+03	1.34245e+04	4.23619e-01	3.64926e+00	1.06924e+04	1.17725e+06
	1.77000e+01	1.48938e+03	1.34069e+04	4.24779e-01	3.61914e+00	1.07323e+04	1.18484e+06
	1.78000e+01	1.50361e+03	1.33892e+04	4.25929e-01	3.58951e+00	1.07717e+04	1.19237e+06
	1.79000e+01	1.51788e+03	1.33716e+04	4.27072e-01	3.56037e+00	1.08106e+04	1.19985e+06
	1.80000e+01	1.53219e+03	1.33539e+04	4.28206e-01	3.53170e+00	1.08490e+04	1.20727e+06
	1.81000e+01	1.54653e+03	1.33363e+04	4.29333e-01	3.50352e+00	1.08870e+04	1.21463e+06
	1.82000e+01	1.56090e+03	1.33187e+04	4.30451e-01	3.47581e+00	1.09245e+04	1.22194e+06
	1.83000e+01	1.57532e+03	1.33010e+04	4.31562e-01	3.44856e+00	1.09615e+04	1.22920e+06
	1.84000e+01	1.58976e+03	1.32834e+04	4.32665e-01	3.42178e+00	1.09981e+04	1.23640e+06
	1.85000e+01	1.60425e+03	1.32658e+04	4.33761e-01	3.39546e+00	1.10342e+04	1.24355e+06
	1.86000e+01	1.61876e+03	1.32481e+04	4.34850e-01	3.36960e+00	1.10699e+04	1.25065e+06
	1.87000e+01	1.63331e+03	1.32305e+04	4.35931e-01	3.34418e+00	1.11051e+04	1.25769e+06
	1.88000e+01	1.64789e+03	1.32129e+04	4.37005e-01	3.31921e+00	1.11399e+04	1.26468e+06
	1.89000e+01	1.66251e+03	1.31952e+04	4.38073e-01	3.29469e+00	1.11743e+04	1.27162e+06
	1.90000e+01	1.67716e+03	1.31776e+04	4.39133e-01	3.27060e+00	1.12082e+04	1.27851e+06
	1.91000e+01	1.69184e+03	1.31599e+04	4.40187e-01	3.24694e+00	1.12417e+04	1.28534e+06
	1.92000e+01	1.70656e+03	1.31423e+04	4.41235e-01	3.22371e+00	1.12748e+04	1.29213e+06
	1.93000e+01	1.72131e+03	1.31247e+04	4.42276e-01	3.20091e+00	1.13075e+04	1.29886e+06
	1.94000e+01	1.73609e+03	1.31070e+04	4.43310e-01	3.17852e+00	1.13398e+04	1.30555e+06
	1.95000e+01	1.75090e+03	1.30894e+04	4.44339e-01	3.15655e+00	1.13717e+04	1.31218e+06
	1.96000e+01	1.76574e+03	1.30718e+04	4.45361e-01	3.13499e+00	1.14031e+04	1.31877e+06
	1.97000e+01	1.78062e+03	1.30541e+04	4.46378e-01	3.11383e+00	1.14342e+04	1.32531e+06
	1.98000e+01	1.79552e+03	1.30365e+04	4.47389e-01	3.09308e+00	1.14650e+04	1.33180e+06
	1.99000e+01	1.81046e+03	1.30189e+04	4.48394e-01	3.07271e+00	1.14953e+04	1.33824e+06
	2.00000e+01	1.82543e+03	1.30012e+04	4.49394e-01	3.05274e+00	1.15253e+04	1.34464e+06
	2.01000e+01	1.84043e+03	1.29836e+04	4.50388e-01	3.03316e+00	1.15549e+04	1.35099e+06
	2.02000e+01	1.85546e+03	1.29660e+04	4.51376e-01	3.01396e+00	1.15841e+04	1.35730e+06
	2.03000e+01	1.87052e+03	1.29483e+04	4.52360e-01	2.99513e+00	1.16130e+04	1.36356e+06
	2.04000e+01	1.88561e+03	1.29307e+04	4.53338e-01	2.97668e+00	1.16415e+04	1.36978e+06
	2.05000e+01	1.90073e+03	1.29130e+04	4.54312e-01	2.95860e+00	1.16697e+04	1.37595e+06
	2.06000e+01	1.91588e+03	1.28954e+04	4.55280e-01	2.94088e+00	1.16975e+04	1.38208e+06
	2.07000e+01	1.93106e+03	1.28778e+04	4.56244e-01	2.92352e+00	1.17250e+04	1.38817e+06
	2.08000e+01	1.94627e+03	1.28601e+04	4.57203e-01	2.90651e+00	1.17522e+04	1.39421e+06
	2.09000e+01	1.96151e+03	1.28425e+04	4.58157e-01	2.88985e+00	1.17791e+04	1.40022e+06
	2.10000e+01	1.97678e+03	1.28249e+04	4.59107e-01	2.87354e+00	1.18056e+04	1.40618e+06
	2.11000e+01	1.99208e+03	1.28072e+04	4.60053e-01	2.85757e+00	1.18318e+04	1.41210e+06
	2.12000e+01	2.00740e+03	1.27896e+04	4.60994e-01	2.84194e+00	1.18577e+04	1.41799e+06
	2.13000e+01	2.02275e+03	1.27720e+04	4.61931e-01	2.82664e+00	1.18833e+04	1.42383e+06
	2.14000e+01	2.03814e+03	1.27543e+04	4.62864e-01	2.81167e+00	1.19085e+04	1.42963e+06
	2.15000e+01	2.05355e+03	1.27367e+04	4.63793e-01	2.79702e+00	1.19335e+04	1.43540e+06
	2.16000e+01	2.06899e+03	1.27191e+04	4.64718e-01	2.78269e+00	1.19582e+04	1.44113e+06
	2.17000e+01	2.08445e+03	1.27014e+04	4.65639e-01	2.76868e+00	1.19826e+04	1.44682e+06
	2.18000e+01	2.09995e+03	1.26838e+04	4.66557e-01	2.75498e+00	1.20067e+04	1.45248e+06
	2.19000e+01	2.11547e+03	1.26661e+04	4.67471e-01	2.74158e+00	1.20306e+04	1.45810e+06
	2.20000e+01	2.13102e+03	1.26485e+04	4.68381e-01	2.72849e+00	1.20541e+04	1.46368e+06
	2.21000e+01	2.14660e+03	1.26309e+04	4.69288e-01	2.71569e+00	1.20774e+04	1.46923e+06
	2.22000e+01	2.16220e+03	1.26132e+04	4.70192e-01	2.70319e+00	1.21004e+04	1.47475e+06
	2.23000e+01	2.17783e+03	1.25956e+04	4.71093e-01	2.69098e+00	1.21232e+04	1.48023e+06
	2.24000e+01	2.19349e+03	1.25780e+04	4.71990e-01	2.67906e+00	1.21457e+04	1.48568e+06
	2.25000e+01	2.20918e+03	1.25603e+04	4.72884e-01	2.66742e+00	1.21679e+04	1.49109e+06
	2.26000e+01	2.22489e+03	1.25427e+04	4.73775e-01	2.65606e+00	1.21899e+04	1.49648e+06
	2.27000e+01	2.24063e+03	1.25251e+04	4.74663e-01	2.64497e+00	1.22116e+04	1.50183e+06
	2.28000e+01	2.25639e+03	1.25074e+04	4.75549e-01	2.63415e+00	1.22332e+04	1.50715e+06
	2.29000e+01	2.27218e+03	1.24898e+04	4.76431e-01	2.62360e+00	1.22544e+04	1.51244e+06
	2.30000e+01	2.28800e+03	1.24721e+04	4.77311e-01	2.61331e+00	1.22754e+04	1.51770e+06
	2.31000e+01	2.30385e+03	1.24545e+04	4.78189e-01	2.60328e+00	1.22962e+04	1.52294e+06
	2.32000e+01	2.31972e+03	1.24369e+04	4.79064e-01	2.59351e+00	1.23168e+04	1.52814e+06
	2.33000e+01	2.33561e+03	1.24192e+04	4.79936e-01	2.58399e+00	1.23372e+04	1.53332e+06
	2.34000e+01	2.35154e+03	1.24016e+04	4.80806e-01	2.57471e+00	1.23573e+04	1.53846e+06
	2.35000e+01	2.36749e+03	1.23840e+04	4.81674e-01	2.56568e+00	1.23772e+04	1.54359e+06
	2.36000e+01	2.38346e+03	1.23663e+04	4.82539e-01	2.55690e+00	1.23969e+04	1.54868e+06
	2.37000e+01	2.39946e+03	1.23487e+04	4.83402e-01	2.54834e+00	1.24164e+04	1.55375e+06
	2.38000e+01	2.41548e+03	1.23311e+04	4.84264e-01	2.54003e+00	1.24357e+04	1.55879e+06
	2.39000e+01	2.43154e+03	1.23134e+04	4.85123e-01	2.53194e+00	1.24548e+04	1.56381e+06
	2.40000e+01	2.44761e+03	1.22958e+04	4.85980e-01	2.52408e+00	1.24737e+04	1.56880e+06
	2.41000e+01	2.46371e+03	1.22782e+04	4.86836e-01	2.51645e+00	1.24924e+04	1.57377e+06
	2.42000e+01	2.47984e+03	1.22605e+04	4.87689e-01	2.50903e+00	1.25109e+04	1.57871e+06
	2.43000e+01	2.49599e+03	1.22429e+04	4.88541e-01	2.50184e+00	1.25292e+04	1.58364e+06
	2.44000e+01	2.51217e+03	1.22252e+04	4.89391e-01	2.49486e+00	1.25473e+04	1.58853e+06
